CALDT,B30RET,B20RET,B10RET,B7RET,B5RET,B2RET,B1RET,T90RET,T30RET,CPIRET,B30IND,B20IND,B10IND,B7IND,B5IND,B2IND,B1IND,T90IND,T30IND,CPIIND
1978-01-31,-0.009673,-0.004686,-0.003260,-0.002426,0.000674,0.002192,0.004119,0.005499,0.005374,0.006441,124.597900,127.571800,133.135900,134.941500,136.679300,139.902000,141.955700,139.178700,136.116100,147.1
1978-02-28,0.001746,-0.004203,-0.000040,0.001798,0.000485,0.003996,0.005423,0.005236,0.004941,0.006400,124.815500,127.035600,133.130600,135.184200,136.745600,140.461000,142.725500,139.907400,136.788700,148.0
1978-03-31,-0.002037,-0.007598,-0.000347,0.002150,0.004002,0.002861,0.005666,0.005656,0.005017,0.007949,124.561200,126.070400,133.084300,135.474800,137.292800,140.862900,143.534200,140.698700,137.474900,149.2
1978-04-28,0.000156,-0.004253,0.000901,0.001798,0.003640,0.004022,0.004503,0.005930,0.005712,0.007886,124.580700,125.534200,133.204300,135.718400,137.792600,141.429400,144.180500,141.533100,138.260200,150.4
1978-05-31,-0.006425,-0.027546,-0.005934,-0.001752,-0.001671,0.001815,0.003019,0.005367,0.005317,0.009390,123.780200,122.076200,132.413800,135.480600,137.562300,141.686200,144.615800,142.292700,138.995400,151.8
1978-06-30,-0.005821,-0.002069,-0.006447,-0.003033,-0.002320,0.000373,0.002591,0.005480,0.005369,0.010853,123.059800,121.823700,131.560200,135.069700,137.243200,141.739000,144.990500,143.072500,139.741600,153.4
1978-07-31,0.013828,0.014765,0.011799,0.010236,0.009525,0.007377,0.007500,0.006886,0.005591,0.007669,124.761400,123.622400,133.112400,136.452300,138.550400,142.784600,146.077900,144.057600,140.522900,154.6
1978-08-31,0.025549,0.038759,0.017925,0.010998,0.008457,0.007261,0.006144,0.004857,0.005550,0.004566,127.949000,128.413900,135.498400,137.953000,139.722100,143.821400,146.975500,144.757300,141.302900,155.3
1978-09-29,-0.010008,-0.004917,-0.003752,0.000567,0.001508,0.001383,0.001670,0.005368,0.005964,0.007576,126.668400,127.782500,134.990100,138.031200,139.932800,144.020300,147.220900,145.534400,142.145600,156.5
1978-10-31,-0.018928,-0.029800,-0.017924,-0.015706,-0.011822,-0.007251,-0.001486,0.006397,0.007498,0.009023,124.270800,123.974600,132.570500,135.863300,138.278500,142.976000,147.002100,146.465400,143.211400,157.9
1978-11-30,0.017404,0.015635,0.014056,0.012602,0.014548,0.004646,0.005821,0.007183,0.007041,0.004471,126.433600,125.912900,134.433900,137.575500,140.290200,143.640300,147.857800,147.517400,144.219700,158.6
1978-12-29,-0.009876,-0.011868,-0.012092,-0.008878,-0.012748,0.000266,0.004008,0.007384,0.007372,0.004451,125.185000,124.418600,132.808400,136.354100,138.501800,143.678500,148.450400,148.606700,145.282900,159.3
1979-01-31,0.019755,0.018010,0.022064,0.022334,0.022777,0.016031,0.013594,0.008508,0.007882,0.008863,127.658000,126.659300,135.738600,139.399400,141.656500,145.981800,150.468500,149.871100,146.428000,160.7
1979-02-28,-0.016217,-0.014256,-0.007248,-0.006364,-0.006542,0.002546,0.005848,0.007148,0.007324,0.011713,125.587800,124.853700,134.754800,138.512300,140.729700,146.353400,151.348400,150.942300,147.500400,162.6
1979-03-30,0.013607,0.010467,0.011324,0.013750,0.012266,0.010632,0.011134,0.008035,0.008928,0.010130,127.296700,126.160500,136.280800,140.416800,142.455900,147.909500,153.033600,152.155100,148.817400,164.2
1979-04-30,-0.012435,-0.007865,-0.006811,-0.002727,0.002297,0.006192,0.006254,0.008240,0.008489,0.011461,125.713800,125.168300,135.352500,140.033900,142.783200,148.825300,153.990600,153.408900,150.080700,166.1
1979-05-31,0.024470,0.019603,0.026087,0.023185,0.021115,0.013969,0.011964,0.008209,0.008161,0.012748,128.789900,127.621900,138.883500,143.280500,145.798000,150.904300,155.833000,154.668200,151.305500,168.2
1979-06-29,0.032824,0.035319,0.023457,0.021772,0.021243,0.017013,0.013530,0.009039,0.007858,0.011189,133.017400,132.129400,142.141300,146.400100,148.895200,153.471600,157.941400,156.066300,152.494400,170.1
1979-07-31,-0.007977,-0.006144,-0.005183,-0.002957,-0.001769,0.001129,0.002443,0.007938,0.008410,0.011065,131.956300,131.317600,141.404600,145.967200,148.631800,153.644900,158.327200,157.305100,153.776800,172.0
1979-08-31,-0.003446,-0.007057,-0.006660,-0.008629,-0.006227,-0.000685,0.002011,0.006844,0.007506,0.009576,131.501500,130.390900,140.462800,144.707600,147.706300,153.539600,158.645600,158.381700,154.931100,173.6
1979-09-28,-0.008122,-0.010716,-0.005007,-0.001838,-0.001467,0.001453,0.003104,0.007135,0.007732,0.010840,130.433500,128.993600,139.759500,144.441600,147.489600,153.762700,159.138100,159.511800,156.129000,175.5
1979-10-31,-0.077292,-0.084062,-0.066717,-0.053807,-0.051422,-0.024348,-0.008462,0.007266,0.009621,0.008043,120.352000,118.150200,130.435200,136.669700,139.905400,150.018900,157.791400,160.670800,157.631100,176.9
1979-11-30,0.025160,0.031137,0.048044,0.069757,0.038609,0.024165,0.022202,0.012244,0.009878,0.009309,123.380100,121.829000,136.701800,146.203300,145.307000,153.644100,161.294700,162.638100,159.188200,178.6
1979-12-31,0.005833,0.005709,0.011951,0.014821,0.007231,0.005695,0.004434,0.010604,0.010209,0.010540,124.099800,122.524500,138.335500,148.370200,146.357700,154.519100,162.009900,164.362700,160.813300,180.5
1980-01-31,-0.075430,-0.074099,-0.037477,-0.031862,-0.014792,-0.000164,0.004360,0.009957,0.007968,0.014342,114.738900,113.445600,133.151100,143.642800,144.192800,154.493800,162.716300,165.999200,162.094700,183.1
1980-02-29,-0.071114,-0.046718,-0.050507,-0.070389,-0.058022,-0.036947,-0.017205,0.006808,0.010654,0.014139,106.579400,108.145700,126.426100,133.531900,135.826400,148.785700,159.916700,167.129300,163.821600,185.6
1980-03-31,0.005830,-0.031467,0.048345,0.026643,0.009701,0.010329,0.006983,0.011029,0.012009,0.015209,107.200800,104.742600,132.538100,137.089600,137.144100,150.322500,161.033400,168.972600,165.789000,188.5
1980-04-30,0.133137,0.152347,0.084375,0.107488,0.106119,0.084198,0.056059,0.021308,0.012865,0.011236,121.473100,120.699900,143.721000,151.825100,151.697700,162.979300,170.060800,172.573100,167.921800,190.6
1980-05-30,0.043988,0.045085,0.038482,0.039527,0.043061,0.031828,0.027164,0.014007,0.007883,0.009877,126.816500,126.141600,149.251700,157.826400,158.229900,168.166600,174.680300,174.990300,169.245500,192.5
1980-06-30,0.045733,0.032449,0.029314,0.012304,0.012397,0.009644,0.011976,0.006645,0.006312,0.011002,132.616200,130.234800,153.626900,159.768200,160.191500,169.788500,176.772300,176.153100,170.313800,194.6
1980-07-31,-0.052077,-0.042877,-0.042687,-0.019007,-0.014512,-0.002259,0.002552,0.005972,0.005281,0.000000,125.709900,124.650700,147.069000,156.731500,157.866800,169.404900,177.223400,177.205100,171.213200,194.6
1980-08-29,-0.034054,-0.041687,-0.027640,-0.049423,-0.047227,-0.024598,-0.011296,0.005154,0.005973,0.007255,121.429000,119.454400,143.004000,148.985400,150.411200,165.237900,175.221500,178.118400,172.235800,196.0
1980-09-30,-0.029666,-0.030386,-0.007206,-0.006987,-0.001690,-0.000819,0.004651,0.007313,0.008698,0.008403,117.826700,115.824600,141.973500,147.944400,150.157000,165.102500,176.036400,179.421000,173.733900,197.6
1980-10-31,-0.030875,-0.025770,-0.023339,-0.022268,-0.020527,-0.004518,0.000010,0.008594,0.008912,0.009524,114.188800,112.839800,138.660000,144.650000,147.074800,164.356600,176.038200,180.962900,175.282200,199.5
1980-11-28,0.015219,0.013088,0.009480,-0.000495,-0.005101,-0.004178,-0.001299,0.007393,0.008895,0.008255,115.926600,114.316700,139.974500,144.578400,146.324500,163.669900,175.809500,182.300800,176.841400,201.2
1980-12-31,0.038261,0.034021,0.027544,0.029051,0.038364,0.023869,0.022957,0.015145,0.014149,0.009357,120.362100,118.205800,143.830000,148.778500,151.938100,167.576600,179.845600,185.061800,179.343400,203.1
1981-01-30,-0.013092,-0.010340,-0.004032,-0.006166,0.004090,0.006242,0.006077,0.011671,0.009957,0.008111,118.786300,116.983600,143.250100,147.861200,152.559500,168.622600,180.938500,187.221600,181.129200,204.7
1981-02-27,-0.039635,-0.039635,-0.028980,-0.026570,-0.022316,-0.003742,0.006590,0.012155,0.010685,0.010345,114.078200,112.346900,139.098600,143.932500,149.155000,167.991600,182.130900,189.497300,183.064500,206.8
1981-03-31,0.031774,0.031774,0.027672,0.017766,0.025660,0.021761,0.021684,0.015867,0.013157,0.006826,117.702900,115.916700,142.947800,146.489600,152.982300,171.647300,186.080200,192.504000,185.473100,208.2
1981-04-30,-0.052870,-0.052870,-0.038250,-0.036625,-0.023817,-0.015038,-0.007223,0.006806,0.010756,0.006780,111.480000,109.788200,137.480100,141.124400,149.338800,169.066000,184.736200,193.814200,187.468100,209.6
1981-05-29,0.049837,0.049837,0.045241,0.045955,0.027488,0.010423,0.010433,0.010972,0.010646,0.007856,117.035800,115.259700,143.699800,147.609800,153.443800,170.828200,186.663500,195.940700,189.463900,211.3
1981-06-30,-0.004761,-0.004761,-0.006976,-0.005651,0.005565,0.011659,0.015184,0.015317,0.015158,0.008909,116.478600,114.710900,142.697300,146.775600,154.297700,172.819900,189.497800,198.942000,192.335800,213.2
1981-07-31,-0.034095,-0.034095,-0.028486,-0.022566,-0.024240,-0.007927,-0.000216,0.011801,0.011915,0.011038,112.507200,110.799900,138.632500,143.463500,150.557500,171.449900,189.456900,201.289700,194.627500,215.5
1981-08-31,-0.040682,-0.040682,-0.022596,-0.022889,-0.017160,-0.001485,0.008122,0.012539,0.012804,0.007642,107.930200,106.292300,135.499900,140.179800,147.974000,171.195300,190.995700,203.813700,197.119500,217.2
1981-09-30,-0.017465,-0.017465,-0.008044,0.007531,0.001361,0.016037,0.016832,0.016315,0.012794,0.009751,106.045200,104.435900,134.409900,141.235500,148.175300,173.940800,194.210500,207.138900,199.641500,219.3
1981-10-30,0.079122,0.079122,0.074287,0.058208,0.064539,0.044499,0.029558,0.015794,0.011685,0.002146,114.435700,112.699100,144.394800,149.456500,157.738400,181.681000,199.951000,210.410400,201.974300,219.8
1981-11-30,0.113675,0.113675,0.084518,0.102137,0.067174,0.061198,0.039117,0.015883,0.011030,0.003212,127.444200,125.510100,156.598800,164.721500,168.334400,192.799500,207.772400,213.752400,204.202100,220.5
1981-12-31,-0.047237,-0.047237,-0.032776,-0.046192,-0.038737,-0.020742,-0.001493,0.008287,0.008738,0.003202,121.424100,119.581400,151.466200,157.112700,161.813600,188.800500,207.462300,215.523800,205.986500,221.2
1982-01-29,-0.001025,-0.001025,0.002885,0.013268,0.005668,0.004540,0.007204,0.007271,0.007306,0.003191,121.299700,119.458800,151.903100,159.197300,162.730800,189.657600,208.956800,217.090800,207.491400,221.9
1982-02-26,0.018873,0.018873,0.019096,0.017454,0.013636,0.013189,0.011353,0.010972,0.009176,0.003181,123.589000,121.713400,154.803800,161.975900,164.949800,192.159000,211.329100,219.472700,209.395400,222.6
1982-03-31,0.024665,0.024665,0.005630,0.004932,0.004763,0.011891,0.012556,0.010538,0.011077,-0.001057,126.637300,124.715500,155.675400,162.774800,165.735400,194.444000,213.982500,221.785600,211.714800,222.4
1982-04-30,0.032416,0.032416,0.026933,0.030066,0.030878,0.016670,0.016626,0.013211,0.011290,0.004233,130.742400,128.758200,159.868200,167.668800,170.853000,197.685400,217.540200,224.715500,214.105100,223.3
1982-05-28,0.006632,0.006632,0.020608,0.023386,0.011001,0.019780,0.017477,0.011445,0.009592,0.009484,131.609500,129.612100,163.162800,171.589900,172.732500,201.595600,221.342200,227.287400,216.158800,225.4
1982-06-30,-0.021771,-0.021771,-0.024989,-0.023275,-0.016702,-0.006901,0.000484,0.010179,0.010710,0.012526,128.744200,126.790400,159.085500,167.596100,169.847600,200.204400,221.449300,229.601000,218.473900,228.2
1982-07-30,0.045258,0.045258,0.041457,0.054335,0.048838,0.035733,0.026425,0.016875,0.010210,0.005155,134.570900,132.528700,165.680700,176.702400,178.142600,207.358300,227.301100,233.475500,220.704500,229.4
1982-08-31,0.082304,0.082304,0.076073,0.050175,0.042427,0.029799,0.025120,0.013869,0.008342,0.002051,145.646600,143.436300,178.284500,185.568500,185.700700,213.537300,233.010900,236.713600,222.545700,229.9
1982-09-30,0.059265,0.059265,0.039536,0.041262,0.036720,0.019479,0.018572,0.009284,0.005118,0.002047,154.278400,151.937100,185.333200,193.225400,192.519600,217.696800,237.338400,238.911200,223.684600,230.4
1982-10-29,0.079355,0.079355,0.099993,0.059907,0.052641,0.031294,0.016578,0.006189,0.005475,0.003064,166.521100,163.994000,203.865200,204.801000,202.654000,224.509400,241.273000,240.389800,224.909300,231.1
1982-11-30,-0.011947,-0.011947,-0.010138,-0.001431,0.006722,0.010845,0.010152,0.007103,0.007201,-0.002037,164.531700,162.034800,201.798500,204.507900,204.016200,226.944200,243.722400,242.097300,226.528900,230.6
1982-12-31,0.031309,0.031309,0.036299,0.026882,0.017805,0.017063,0.012635,0.007734,0.006289,-0.004082,169.683000,167.107900,209.123500,210.005500,207.648700,230.816600,246.801800,243.969700,227.953600,229.6
1983-01-31,-0.028511,-0.028511,-0.020403,-0.007733,-0.000120,0.006373,0.007358,0.006931,0.006864,0.002049,164.845200,162.343500,204.856800,208.381500,207.623800,232.287600,248.617800,245.660700,229.518300,230.1
1983-02-28,0.051293,0.051293,0.042297,0.033134,0.025365,0.012675,0.010684,0.006816,0.006186,0.001022,173.300600,170.670600,213.521600,215.286000,212.890200,235.231800,251.274000,247.335100,230.938000,230.4
1983-03-31,-0.009310,-0.009310,-0.011169,-0.006075,-0.003449,0.000402,0.002196,0.005883,0.006326,0.000000,171.687200,169.081600,211.136800,213.978200,212.155900,235.326400,251.825800,248.790200,232.398900,230.4
1983-04-29,0.034507,0.034507,0.030024,0.020985,0.023276,0.016457,0.012345,0.008225,0.006918,0.007150,177.611600,174.916100,217.475900,218.468500,217.094100,239.199200,254.934600,250.836500,234.006700,232.0
1983-05-31,-0.038327,-0.038327,-0.029760,-0.019481,-0.013962,-0.000181,0.002453,0.006687,0.007584,0.006085,170.804300,168.212100,211.003900,214.212500,214.063000,239.155900,255.560000,252.513800,235.781500,233.4
1983-06-30,0.003204,0.003204,0.000782,0.000760,0.002685,0.002796,0.005106,0.007472,0.006661,0.003024,171.351500,168.751100,211.168900,214.375300,214.637800,239.824500,256.864800,254.400600,237.351900,234.1
1983-07-29,-0.047866,-0.047866,-0.044003,-0.024965,-0.018615,-0.004072,0.002198,0.007076,0.006917,0.004020,163.149600,160.673600,201.876800,209.023500,210.642300,238.848000,257.429500,256.200700,238.993700,235.1
1983-08-31,0.002665,0.002665,0.012783,-0.002139,0.003932,0.007687,0.008964,0.008917,0.008342,0.003003,163.584400,161.101800,204.457400,208.576400,211.470500,240.684000,259.737000,258.485200,240.987500,235.8
1983-09-30,0.050744,0.050744,0.042486,0.031062,0.028285,0.019716,0.014604,0.008945,0.007607,0.004990,171.885300,169.276800,213.144000,215.055100,217.452000,245.429300,263.530200,260.797400,242.820700,236.9
1983-10-31,-0.013853,-0.013853,-0.010992,0.003362,0.008374,0.007806,0.009713,0.008135,0.007433,0.002979,169.504200,166.931800,210.801100,215.778100,219.272900,247.345200,266.089900,262.919000,244.625500,237.6
1983-11-30,0.018419,0.018419,0.016129,0.012548,0.009663,0.008079,0.006869,0.006745,0.007199,0.001980,172.626300,170.006500,214.201100,218.485700,221.391800,249.343500,267.917700,264.692400,246.386500,238.1
1983-12-30,-0.004500,-0.004500,-0.000312,0.000083,0.003493,0.004963,0.007258,0.007722,0.007039,0.000988,171.849500,169.241500,214.134300,218.503900,222.165100,250.580900,269.862200,266.736300,248.120900,238.4
1984-01-31,0.024019,0.024019,0.017865,0.020566,0.016916,0.014382,0.012070,0.008434,0.008083,0.005923,175.977200,173.306500,217.959800,222.997600,225.923200,254.184800,273.119500,268.986000,250.126400,239.8
1984-02-29,-0.017601,-0.017601,-0.013392,-0.009228,-0.004929,0.002026,0.004677,0.007067,0.007328,0.004907,172.879800,170.256100,215.040900,220.939800,224.809700,254.699800,274.396800,270.886900,251.959500,240.9
1984-03-30,-0.015465,-0.015465,-0.021080,-0.012586,-0.008219,-0.000359,0.002325,0.007243,0.007280,0.001953,170.206200,167.623100,210.507800,218.159100,222.962000,254.608300,275.034800,272.849000,253.793700,241.4
1984-04-30,-0.007647,-0.007647,-0.005156,-0.002040,0.001826,0.005580,0.008503,0.009275,0.008130,0.004873,168.904600,166.341300,209.422400,217.714000,223.369100,256.029100,277.373400,275.379600,255.857100,242.6
1984-05-31,-0.053997,-0.053997,-0.050560,-0.031060,-0.030707,-0.007050,-0.000679,0.008516,0.007898,0.002910,159.784200,157.359400,198.834000,210.951800,216.510100,254.224000,277.185100,277.724700,257.877800,243.3
1984-06-29,0.013634,0.013634,0.014941,0.012311,0.012716,0.007103,0.010672,0.008486,0.007534,0.002901,161.962700,159.504800,201.804800,213.548800,219.263200,256.029800,280.143200,280.081500,259.820700,244.0
1984-07-31,0.068646,0.068646,0.064574,0.048405,0.043932,0.021652,0.015196,0.009313,0.008755,0.003857,173.080800,170.454200,214.836200,223.885700,228.895900,261.573400,284.400300,282.689900,262.095500,244.9
1984-08-31,0.029078,0.029078,0.014129,0.013866,0.010768,0.012058,0.009296,0.008804,0.007963,0.003842,178.113700,175.410700,217.871600,226.990100,231.360600,264.727400,287.044100,285.178700,264.182500,245.9
1984-09-28,0.033218,0.033218,0.027822,0.023684,0.019767,0.017017,0.014104,0.009167,0.008293,0.004785,184.030300,181.237400,223.933200,232.366100,235.933900,269.232300,291.092500,287.793000,266.373400,247.1
1984-10-31,0.058907,0.058907,0.053938,0.043562,0.044834,0.027395,0.019387,0.011935,0.009766,0.002857,194.871000,191.913600,236.011700,242.488400,246.511800,276.607900,296.735900,291.227800,268.974700,247.8
1984-11-30,0.009990,0.009990,0.018128,0.014404,0.018118,0.019182,0.016028,0.009060,0.007334,0.000000,196.817700,193.830800,240.290100,245.981200,250.978100,281.913800,301.492000,293.866300,270.947400,247.8
1984-12-31,0.011144,0.011144,0.008761,0.012776,0.016844,0.016004,0.011920,0.008571,0.006923,0.000000,199.011100,195.990900,242.395300,249.123900,255.205600,286.425500,305.085800,296.385000,272.823200,247.8
1985-01-31,0.039640,0.039640,0.033176,0.028507,0.022409,0.012081,0.010537,0.006910,0.006474,0.001899,206.899800,203.759900,250.437000,256.225700,260.924500,289.885800,308.300500,298.433000,274.589500,248.2
1985-02-28,-0.050693,-0.050693,-0.034553,-0.023333,-0.019757,-0.004428,-0.000024,0.005883,0.006033,0.004739,196.411500,193.430800,241.783700,250.247200,255.769400,288.602200,308.293100,300.188700,276.246100,249.4
1985-03-29,0.030480,0.028923,0.024852,0.017254,0.016816,0.012113,0.009301,0.007605,0.006160,0.003774,202.398100,199.025300,247.792500,254.564900,260.070400,292.098000,311.160500,302.471700,277.947800,250.4
1985-04-30,0.019059,0.019952,0.023987,0.025648,0.023125,0.018092,0.014406,0.008704,0.007565,0.004699,206.255600,202.996300,253.736300,261.094000,266.084500,297.382700,315.643100,305.104400,280.050500,251.5
1985-05-31,0.093738,0.097206,0.067834,0.058955,0.050704,0.026418,0.016508,0.008218,0.006062,0.003742,225.589600,222.728800,270.948200,276.486800,279.576100,305.239000,320.853700,307.611700,281.748000,252.5
1985-06-28,0.017964,0.011734,0.009799,0.007049,0.009185,0.011072,0.010745,0.006252,0.005546,0.002796,229.642100,225.342200,273.603200,278.435800,282.144000,308.618600,324.301300,309.534900,283.310600,253.2
1985-07-31,-0.010441,-0.016024,-0.009508,-0.006600,-0.002507,0.005229,0.004502,0.006215,0.006196,0.001859,227.244400,221.731400,271.001800,276.598100,281.436700,310.232300,325.761300,311.458700,285.065900,253.6
1985-08-30,0.021166,0.027287,0.025767,0.025752,0.017243,0.009028,0.008959,0.006586,0.005792,0.001855,232.054200,227.781800,277.984700,283.721000,286.289500,313.033100,328.679800,313.509900,286.717100,254.1
1985-09-30,0.000810,0.002460,0.004798,0.008430,0.008820,0.009248,0.007502,0.006320,0.006049,0.002778,232.242200,228.342100,279.318500,286.112800,288.814600,315.928000,331.145600,315.491300,288.451400,254.8
1985-10-31,0.034843,0.032256,0.026404,0.020173,0.018743,0.011772,0.009047,0.006042,0.006021,0.003693,240.334200,235.707500,286.693600,291.884600,294.227800,319.647200,334.141400,317.397500,290.188100,255.8
1985-11-29,0.043493,0.038944,0.027978,0.026254,0.018924,0.011652,0.008595,0.006066,0.006156,0.002760,250.787100,244.886900,294.714700,299.547700,299.795800,323.371700,337.013400,319.322900,291.974500,256.5
1985-12-31,0.067076,0.056146,0.046272,0.040481,0.031467,0.014300,0.008772,0.007308,0.006139,0.002752,267.608900,258.636300,308.351800,311.673700,309.229400,327.995900,339.969700,321.656500,293.766800,257.2
1986-01-31,0.001764,0.004046,0.003898,0.002548,0.006628,0.006626,0.007157,0.006297,0.004865,0.002745,268.081000,259.682700,309.553700,312.467800,311.279000,330.169200,342.402800,323.681900,295.196000,257.9
1986-02-28,0.102709,0.116172,0.064801,0.046833,0.028119,0.010161,0.008737,0.005387,0.005296,-0.002737,295.615300,289.850600,329.613100,327.101700,320.031900,333.524000,345.394400,325.425600,296.759400,257.2
1986-03-31,0.104662,0.095499,0.057311,0.044439,0.032452,0.019839,0.011685,0.007228,0.005963,-0.004575,326.554900,317.531100,348.503600,341.637700,330.417500,340.140800,349.430300,327.777800,298.529000,256.0
1986-04-30,0.002680,-0.002104,0.006599,0.000752,0.006592,0.006861,0.008724,0.005942,0.005341,-0.001838,327.430100,316.863000,350.803300,341.894600,332.595600,342.474500,352.478800,329.725400,300.123600,255.5
1986-05-30,-0.036916,-0.070527,-0.038012,-0.027768,-0.017460,-0.001333,0.003255,0.004998,0.004934,0.002762,315.342700,294.515600,337.468600,332.400900,326.788500,342.018000,353.626100,331.373400,301.604400,256.2
1986-06-30,0.067540,0.063269,0.056067,0.037872,0.029247,0.016091,0.010356,0.006052,0.005246,0.005510,336.640900,313.149300,356.389500,344.989600,336.346100,347.521400,357.288200,333.378900,303.186600,257.6
1986-07-31,-0.019628,-0.003220,0.006758,0.010451,0.014430,0.009934,0.008645,0.005578,0.005011,0.000000,330.033400,312.141000,358.797900,348.595000,341.199600,350.973700,360.377000,335.238500,304.705800,257.6
1986-08-29,0.036056,0.042512,0.033625,0.032870,0.027386,0.017505,0.012461,0.005879,0.004614,0.001826,341.933100,325.410700,370.862500,360.053400,350.543700,357.117500,364.867600,337.209300,306.111700,258.1
1986-09-30,-0.038621,-0.036389,-0.027450,-0.020072,-0.006582,-0.001950,0.002585,0.004522,0.004783,0.004558,328.727200,313.569300,360.682400,352.826400,348.236400,356.421100,365.810800,338.734200,307.575800,259.3
1986-10-31,0.004923,0.020191,0.014308,0.018361,0.016345,0.009022,0.006131,0.004850,0.004209,0.000907,330.345600,319.900600,365.843000,359.304600,353.928300,359.636700,368.053600,340.377000,308.870500,259.5
1986-11-28,0.014748,0.018607,0.012064,0.014204,0.012781,0.006166,0.004944,0.003898,0.003924,0.000907,335.217500,325.853000,370.256500,364.408200,358.451900,361.854300,369.873300,341.703800,310.082500,259.8
1986-12-31,-0.003118,-0.001595,0.000974,0.000781,0.002098,0.001797,0.002349,0.004870,0.004767,0.000906,334.172300,325.333300,370.617100,364.692800,359.203900,362.504500,370.742100,343.367900,311.560600,260.0
1987-01-30,0.007381,0.020072,0.009960,0.014493,0.010666,0.008048,0.006284,0.004961,0.004151,0.006335,336.638800,331.863300,374.308500,369.978300,363.035200,365.421900,373.071900,345.071400,312.854000,261.6
1987-02-27,0.005694,0.011974,0.004267,0.006824,0.003773,0.004330,0.004092,0.004654,0.004309,0.003597,338.555700,335.837100,375.905700,372.503000,364.404900,367.004200,374.598500,346.677400,314.202000,262.6
1987-03-31,-0.031042,-0.021509,-0.014472,-0.010843,-0.003233,0.002096,0.003873,0.005245,0.005012,0.004480,328.046200,328.613500,370.465600,368.464000,363.226800,367.773500,376.049300,348.495700,315.776700,263.8
1987-04-30,-0.061095,-0.050934,-0.038271,-0.027785,-0.024081,-0.006749,-0.000434,0.005410,0.004285,0.005352,308.004200,311.875900,356.287500,358.226200,354.479900,365.291400,375.886100,350.381000,317.129800,265.2
1987-05-29,-0.014725,-0.012909,-0.014005,-0.006041,-0.004098,-0.000307,0.004298,0.004554,0.003760,0.003549,303.468800,307.849900,351.297600,356.062200,353.027300,365.179200,377.501600,351.976700,318.322200,266.1
1987-06-30,0.022907,0.014204,0.014514,0.011571,0.013430,0.011400,0.009910,0.005619,0.005031,0.003537,310.420400,312.222600,356.396400,360.182200,357.768400,369.342300,381.242700,353.954400,319.923600,267.1
1987-07-31,-0.031751,-0.018849,-0.010760,-0.002058,0.001149,0.005844,0.005853,0.004790,0.004058,0.002643,300.564200,306.337500,352.561600,359.440900,358.179500,371.500700,383.474100,355.649900,321.221800,267.8
1987-08-31,-0.024082,-0.020002,-0.016456,-0.007041,-0.006054,0.000715,0.003542,0.005215,0.004744,0.005272,293.326100,300.210200,346.759800,356.910100,356.011100,371.766300,384.832300,357.504600,322.745700,269.2
1987-09-30,-0.051902,-0.045003,-0.032366,-0.023495,-0.019123,-0.005103,0.000240,0.004621,0.004820,0.005245,278.101900,286.699800,335.536600,348.524500,349.203100,369.869200,384.924700,359.156600,324.301200,270.6
1987-10-30,0.085964,0.076892,0.056846,0.037533,0.035681,0.021924,0.015686,0.008572,0.006040,0.002609,302.008600,308.744800,354.610500,361.605600,361.663000,377.978200,390.962600,362.235300,326.260000,271.3
1987-11-30,-0.000647,0.000838,-0.003664,0.006931,0.005670,0.005853,0.005826,0.005902,0.003366,0.000867,301.813200,309.003500,353.311200,364.111900,363.713600,380.190500,393.240400,364.373200,327.358200,271.5
1987-12-31,0.023039,0.022239,0.018248,0.014414,0.013402,0.006748,0.005116,0.004921,0.002988,0.000000,308.766700,315.875400,359.758400,369.360300,368.588100,382.756100,395.252200,366.166300,328.336400,271.5
1988-01-29,0.062264,0.058712,0.044235,0.037402,0.030010,0.015546,0.011254,0.005001,0.002762,0.002600,327.991700,334.421100,375.672400,383.175000,379.649500,388.706400,399.700400,367.997500,329.243300,272.2
1988-02-29,0.014352,0.012674,0.013917,0.013222,0.011305,0.008317,0.007677,0.005349,0.004564,0.002593,332.699000,338.659500,380.900600,388.241400,383.941400,391.939200,402.768900,369.965900,330.746000,272.9
1988-03-31,-0.037648,-0.034351,-0.019930,-0.014057,-0.009247,0.001408,0.003859,0.004803,0.004402,0.004310,320.173600,327.026200,373.309300,382.783900,380.391100,392.491100,404.323200,371.742900,332.202000,274.1
1988-04-29,-0.022764,-0.020429,-0.012511,-0.006118,-0.004137,0.001025,0.003688,0.004554,0.004577,0.005150,312.885200,320.345400,368.638800,380.442000,378.817400,392.893400,405.814300,373.435800,333.722500,275.5
1988-05-31,-0.018803,-0.017823,-0.015848,-0.008322,-0.007183,-0.001166,0.001617,0.005027,0.005051,0.003416,307.002000,314.635900,362.796600,377.276000,376.096400,392.435300,406.470500,375.313100,335.408100,276.5
1988-06-30,0.052175,0.043507,0.032302,0.025642,0.020762,0.010538,0.007493,0.005473,0.004832,0.004255,323.019800,328.324800,374.515600,386.950100,383.904900,396.570800,409.516200,377.367100,337.028700,277.6
1988-07-29,-0.028581,-0.022820,-0.012001,-0.008058,-0.005904,-0.000210,0.002558,0.004980,0.005060,0.004237,313.787600,320.832400,370.021100,383.832100,381.638300,396.487500,410.563700,379.246400,338.734100,278.8
1988-08-31,-0.000253,0.003912,0.000564,0.000362,-0.000459,0.002583,0.004328,0.005813,0.005957,0.004219,313.708200,322.087500,370.229800,383.971000,381.463100,397.511600,412.340700,381.451000,340.751900,280.0
